Tegund launa;Launatafla;Dagsetning;Upphæð;Í gildi
Mánaðarlaun;653-149-8 (Kjölur, BSRB og SÍS);01.04.2023;613.465;Y
Mánaðarlaun;653-150-0 (Kjölur, BSRB og SÍS);01.04.2023;573.068;Y
Mánaðarlaun;653-150-10 (Kjölur, BSRB og SÍS);01.04.2023;630.375;Y
Mánaðarlaun;653-150-12 (Kjölur, BSRB og SÍS);01.04.2023;641.836;Y
Mánaðarlaun;653-150-14 (Kjölur, BSRB og SÍS);01.04.2023;653.298;Y
Mánaðarlaun;653-150-16 (Kjölur, BSRB og SÍS);01.04.2023;664.759;Y
Mánaðarlaun;653-150-2 (Kjölur, BSRB og SÍS);01.04.2023;584.529;Y
Mánaðarlaun;653-150-4 (Kjölur, BSRB og SÍS);01.04.2023;595.991;Y
Mánaðarlaun;653-150-6 (Kjölur, BSRB og SÍS);01.04.2023;607.452;Y
Mánaðarlaun;653-150-8 (Kjölur, BSRB og SÍS);01.04.2023;618.913;Y
Mánaðarlaun;653-151-0 (Kjölur, BSRB og SÍS);01.04.2023;578.170;Y
Mánaðarlaun;653-151-10 (Kjölur, BSRB og SÍS);01.04.2023;635.987;Y
Mánaðarlaun;653-151-12 (Kjölur, BSRB og SÍS);01.04.2023;647.550;Y
Mánaðarlaun;653-151-14 (Kjölur, BSRB og SÍS);01.04.2023;659.114;Y
Mánaðarlaun;653-151-16 (Kjölur, BSRB og SÍS);01.04.2023;670.677;Y
Mánaðarlaun;653-151-2 (Kjölur, BSRB og SÍS);01.04.2023;589.733;Y
Mánaðarlaun;653-151-4 (Kjölur, BSRB og SÍS);01.04.2023;601.297;Y
Mánaðarlaun;653-151-6 (Kjölur, BSRB og SÍS);01.04.2023;612.860;Y
Mánaðarlaun;653-151-8 (Kjölur, BSRB og SÍS);01.04.2023;624.424;Y
Mánaðarlaun;653-152-0 (Kjölur, BSRB og SÍS);01.04.2023;583.327;Y
Mánaðarlaun;653-152-10 (Kjölur, BSRB og SÍS);01.04.2023;641.660;Y
Mánaðarlaun;653-152-12 (Kjölur, BSRB og SÍS);01.04.2023;653.326;Y
Mánaðarlaun;653-152-14 (Kjölur, BSRB og SÍS);01.04.2023;664.993;Y
Mánaðarlaun;653-152-16 (Kjölur, BSRB og SÍS);01.04.2023;676.659;Y
Mánaðarlaun;653-152-2 (Kjölur, BSRB og SÍS);01.04.2023;594.994;Y
Mánaðarlaun;653-152-4 (Kjölur, BSRB og SÍS);01.04.2023;606.660;Y
Mánaðarlaun;653-152-6 (Kjölur, BSRB og SÍS);01.04.2023;618.327;Y
Mánaðarlaun;653-152-8 (Kjölur, BSRB og SÍS);01.04.2023;629.993;Y
Mánaðarlaun;653-153-0 (Kjölur, BSRB og SÍS);01.04.2023;588.540;Y
Mánaðarlaun;653-153-10 (Kjölur, BSRB og SÍS);01.04.2023;647.394;Y
Mánaðarlaun;653-153-12 (Kjölur, BSRB og SÍS);01.04.2023;659.165;Y
Mánaðarlaun;653-153-14 (Kjölur, BSRB og SÍS);01.04.2023;670.936;Y
Mánaðarlaun;653-153-16 (Kjölur, BSRB og SÍS);01.04.2023;682.706;Y
Mánaðarlaun;653-153-2 (Kjölur, BSRB og SÍS);01.04.2023;600.311;Y
Mánaðarlaun;653-153-4 (Kjölur, BSRB og SÍS);01.04.2023;612.082;Y
Mánaðarlaun;653-153-6 (Kjölur, BSRB og SÍS);01.04.2023;623.852;Y
Mánaðarlaun;653-153-8 (Kjölur, BSRB og SÍS);01.04.2023;635.623;Y
Mánaðarlaun;653-154-0 (Kjölur, BSRB og SÍS);01.04.2023;593.811;Y
Mánaðarlaun;653-154-10 (Kjölur, BSRB og SÍS);01.04.2023;653.192;Y
Mánaðarlaun;653-154-12 (Kjölur, BSRB og SÍS);01.04.2023;665.068;Y
Mánaðarlaun;653-154-14 (Kjölur, BSRB og SÍS);01.04.2023;676.945;Y
Mánaðarlaun;653-154-16 (Kjölur, BSRB og SÍS);01.04.2023;688.821;Y
Mánaðarlaun;653-154-2 (Kjölur, BSRB og SÍS);01.04.2023;605.687;Y
Mánaðarlaun;653-154-4 (Kjölur, BSRB og SÍS);01.04.2023;617.563;Y
Mánaðarlaun;653-154-6 (Kjölur, BSRB og SÍS);01.04.2023;629.440;Y
Mánaðarlaun;653-154-8 (Kjölur, BSRB og SÍS);01.04.2023;641.316;Y
Mánaðarlaun;653-155-0 (Kjölur, BSRB og SÍS);01.04.2023;599.140;Y
Mánaðarlaun;653-155-10 (Kjölur, BSRB og SÍS);01.04.2023;659.054;Y
Mánaðarlaun;653-155-12 (Kjölur, BSRB og SÍS);01.04.2023;671.037;Y
Mánaðarlaun;653-155-14 (Kjölur, BSRB og SÍS);01.04.2023;683.020;Y
Mánaðarlaun;653-155-16 (Kjölur, BSRB og SÍS);01.04.2023;695.002;Y
Mánaðarlaun;653-155-2 (Kjölur, BSRB og SÍS);01.04.2023;611.123;Y
Mánaðarlaun;653-155-4 (Kjölur, BSRB og SÍS);01.04.2023;623.106;Y
Mánaðarlaun;653-155-6 (Kjölur, BSRB og SÍS);01.04.2023;635.088;Y
Mánaðarlaun;653-155-8 (Kjölur, BSRB og SÍS);01.04.2023;647.071;Y
Mánaðarlaun;653-156-0 (Kjölur, BSRB og SÍS);01.04.2023;604.529;Y
Mánaðarlaun;653-156-10 (Kjölur, BSRB og SÍS);01.04.2023;664.982;Y
Mánaðarlaun;653-156-12 (Kjölur, BSRB og SÍS);01.04.2023;677.072;Y
Mánaðarlaun;653-156-14 (Kjölur, BSRB og SÍS);01.04.2023;689.163;Y
Mánaðarlaun;653-156-16 (Kjölur, BSRB og SÍS);01.04.2023;701.254;Y
Mánaðarlaun;653-156-2 (Kjölur, BSRB og SÍS);01.04.2023;616.620;Y
Mánaðarlaun;653-156-4 (Kjölur, BSRB og SÍS);01.04.2023;628.710;Y
Mánaðarlaun;653-156-6 (Kjölur, BSRB og SÍS);01.04.2023;640.801;Y
Mánaðarlaun;653-156-8 (Kjölur, BSRB og SÍS);01.04.2023;652.891;Y
Mánaðarlaun;653-157-0 (Kjölur, BSRB og SÍS);01.04.2023;609.975;Y
Mánaðarlaun;653-157-10 (Kjölur, BSRB og SÍS);01.04.2023;670.973;Y
Mánaðarlaun;653-157-12 (Kjölur, BSRB og SÍS);01.04.2023;683.172;Y
Mánaðarlaun;653-157-14 (Kjölur, BSRB og SÍS);01.04.2023;695.372;Y
Mánaðarlaun;653-157-16 (Kjölur, BSRB og SÍS);01.04.2023;707.571;Y
Mánaðarlaun;653-157-2 (Kjölur, BSRB og SÍS);01.04.2023;622.175;Y
Mánaðarlaun;653-157-4 (Kjölur, BSRB og SÍS);01.04.2023;634.374;Y
Mánaðarlaun;653-157-6 (Kjölur, BSRB og SÍS);01.04.2023;646.574;Y
Mánaðarlaun;653-157-8 (Kjölur, BSRB og SÍS);01.04.2023;658.773;Y
Mánaðarlaun;653-158-0 (Kjölur, BSRB og SÍS);01.04.2023;615.482;Y
Mánaðarlaun;653-158-10 (Kjölur, BSRB og SÍS);01.04.2023;677.030;Y
Mánaðarlaun;653-158-12 (Kjölur, BSRB og SÍS);01.04.2023;689.340;Y
Mánaðarlaun;653-158-14 (Kjölur, BSRB og SÍS);01.04.2023;701.649;Y
Mánaðarlaun;653-158-16 (Kjölur, BSRB og SÍS);01.04.2023;713.959;Y
Mánaðarlaun;653-158-2 (Kjölur, BSRB og SÍS);01.04.2023;627.792;Y
Mánaðarlaun;653-158-4 (Kjölur, BSRB og SÍS);01.04.2023;640.101;Y
Mánaðarlaun;653-158-6 (Kjölur, BSRB og SÍS);01.04.2023;652.411;Y
Mánaðarlaun;653-158-8 (Kjölur, BSRB og SÍS);01.04.2023;664.721;Y
Mánaðarlaun;653-159-0 (Kjölur, BSRB og SÍS);01.04.2023;621.049;Y
Mánaðarlaun;653-159-10 (Kjölur, BSRB og SÍS);01.04.2023;683.154;Y
Mánaðarlaun;653-159-12 (Kjölur, BSRB og SÍS);01.04.2023;695.575;Y
Mánaðarlaun;653-159-14 (Kjölur, BSRB og SÍS);01.04.2023;707.996;Y
Mánaðarlaun;653-159-16 (Kjölur, BSRB og SÍS);01.04.2023;720.417;Y
Mánaðarlaun;653-159-2 (Kjölur, BSRB og SÍS);01.04.2023;633.470;Y
Mánaðarlaun;653-159-4 (Kjölur, BSRB og SÍS);01.04.2023;645.891;Y
Mánaðarlaun;653-159-6 (Kjölur, BSRB og SÍS);01.04.2023;658.312;Y
Mánaðarlaun;653-159-8 (Kjölur, BSRB og SÍS);01.04.2023;670.733;Y
Mánaðarlaun;653-160-0 (Kjölur, BSRB og SÍS);01.04.2023;626.679;Y
Mánaðarlaun;653-160-10 (Kjölur, BSRB og SÍS);01.04.2023;689.347;Y
Mánaðarlaun;653-160-12 (Kjölur, BSRB og SÍS);01.04.2023;701.880;Y
Mánaðarlaun;653-160-14 (Kjölur, BSRB og SÍS);01.04.2023;714.414;Y
Mánaðarlaun;653-160-16 (Kjölur, BSRB og SÍS);01.04.2023;726.948;Y
Mánaðarlaun;653-160-2 (Kjölur, BSRB og SÍS);01.04.2023;639.213;Y
Mánaðarlaun;653-160-4 (Kjölur, BSRB og SÍS);01.04.2023;651.746;Y
Mánaðarlaun;653-160-6 (Kjölur, BSRB og SÍS);01.04.2023;664.280;Y
Mánaðarlaun;653-160-8 (Kjölur, BSRB og SÍS);01.04.2023;676.813;Y
Mánaðarlaun;653-161-0 (Kjölur, BSRB og SÍS);01.04.2023;632.368;Y
Mánaðarlaun;653-161-10 (Kjölur, BSRB og SÍS);01.04.2023;695.605;Y
Mánaðarlaun;653-161-12 (Kjölur, BSRB og SÍS);01.04.2023;708.252;Y
Mánaðarlaun;653-161-14 (Kjölur, BSRB og SÍS);01.04.2023;720.900;Y
Mánaðarlaun;653-161-16 (Kjölur, BSRB og SÍS);01.04.2023;733.547;Y
Mánaðarlaun;653-161-2 (Kjölur, BSRB og SÍS);01.04.2023;645.015;Y
Mánaðarlaun;653-161-4 (Kjölur, BSRB og SÍS);01.04.2023;657.663;Y
Mánaðarlaun;653-161-6 (Kjölur, BSRB og SÍS);01.04.2023;670.310;Y
Mánaðarlaun;653-161-8 (Kjölur, BSRB og SÍS);01.04.2023;682.957;Y
Mánaðarlaun;653-162-0 (Kjölur, BSRB og SÍS);01.04.2023;636.617;Y
Mánaðarlaun;653-162-10 (Kjölur, BSRB og SÍS);01.04.2023;700.279;Y
Mánaðarlaun;653-162-12 (Kjölur, BSRB og SÍS);01.04.2023;713.011;Y
Mánaðarlaun;653-162-14 (Kjölur, BSRB og SÍS);01.04.2023;725.743;Y
Mánaðarlaun;653-162-16 (Kjölur, BSRB og SÍS);01.04.2023;738.476;Y
Mánaðarlaun;653-162-2 (Kjölur, BSRB og SÍS);01.04.2023;649.349;Y
Mánaðarlaun;653-162-4 (Kjölur, BSRB og SÍS);01.04.2023;662.082;Y
Mánaðarlaun;653-162-6 (Kjölur, BSRB og SÍS);01.04.2023;674.814;Y
Mánaðarlaun;653-162-8 (Kjölur, BSRB og SÍS);01.04.2023;687.546;Y
Mánaðarlaun;653-163-0 (Kjölur, BSRB og SÍS);01.04.2023;641.659;Y
Mánaðarlaun;653-163-10 (Kjölur, BSRB og SÍS);01.04.2023;705.825;Y
Mánaðarlaun;653-163-12 (Kjölur, BSRB og SÍS);01.04.2023;718.658;Y
Mánaðarlaun;653-163-14 (Kjölur, BSRB og SÍS);01.04.2023;731.491;Y
Mánaðarlaun;653-163-16 (Kjölur, BSRB og SÍS);01.04.2023;744.324;Y
Mánaðarlaun;653-163-2 (Kjölur, BSRB og SÍS);01.04.2023;654.492;Y
Mánaðarlaun;653-163-4 (Kjölur, BSRB og SÍS);01.04.2023;667.325;Y
Mánaðarlaun;653-163-6 (Kjölur, BSRB og SÍS);01.04.2023;680.159;Y
Mánaðarlaun;653-163-8 (Kjölur, BSRB og SÍS);01.04.2023;692.992;Y
Mánaðarlaun;653-164-0 (Kjölur, BSRB og SÍS);01.04.2023;646.752;Y
Mánaðarlaun;653-164-10 (Kjölur, BSRB og SÍS);01.04.2023;711.427;Y
Mánaðarlaun;653-164-12 (Kjölur, BSRB og SÍS);01.04.2023;724.362;Y
Mánaðarlaun;653-164-14 (Kjölur, BSRB og SÍS);01.04.2023;737.297;Y
Mánaðarlaun;653-164-16 (Kjölur, BSRB og SÍS);01.04.2023;750.232;Y
Mánaðarlaun;653-164-2 (Kjölur, BSRB og SÍS);01.04.2023;659.687;Y
Mánaðarlaun;653-164-4 (Kjölur, BSRB og SÍS);01.04.2023;672.622;Y
Mánaðarlaun;653-164-6 (Kjölur, BSRB og SÍS);01.04.2023;685.557;Y
Mánaðarlaun;653-164-8 (Kjölur, BSRB og SÍS);01.04.2023;698.492;Y
Mánaðarlaun;653-165-0 (Kjölur, BSRB og SÍS);01.04.2023;651.895;Y
Mánaðarlaun;653-165-10 (Kjölur, BSRB og SÍS);01.04.2023;717.085;Y
Mánaðarlaun;653-165-12 (Kjölur, BSRB og SÍS);01.04.2023;730.122;Y
Mánaðarlaun;653-165-14 (Kjölur, BSRB og SÍS);01.04.2023;743.160;Y
Mánaðarlaun;653-165-16 (Kjölur, BSRB og SÍS);01.04.2023;756.198;Y
Mánaðarlaun;653-165-2 (Kjölur, BSRB og SÍS);01.04.2023;664.933;Y
Mánaðarlaun;653-165-4 (Kjölur, BSRB og SÍS);01.04.2023;677.971;Y
Mánaðarlaun;653-165-6 (Kjölur, BSRB og SÍS);01.04.2023;691.009;Y
Mánaðarlaun;653-165-8 (Kjölur, BSRB og SÍS);01.04.2023;704.047;Y
Mánaðarlaun;653-166-0 (Kjölur, BSRB og SÍS);01.04.2023;657.089;Y
Mánaðarlaun;653-166-10 (Kjölur, BSRB og SÍS);01.04.2023;722.798;Y
Mánaðarlaun;653-166-12 (Kjölur, BSRB og SÍS);01.04.2023;735.940;Y
Mánaðarlaun;653-166-14 (Kjölur, BSRB og SÍS);01.04.2023;749.081;Y
Mánaðarlaun;653-166-16 (Kjölur, BSRB og SÍS);01.04.2023;762.223;Y
Mánaðarlaun;653-166-2 (Kjölur, BSRB og SÍS);01.04.2023;670.231;Y
Mánaðarlaun;653-166-4 (Kjölur, BSRB og SÍS);01.04.2023;683.373;Y
Mánaðarlaun;653-166-6 (Kjölur, BSRB og SÍS);01.04.2023;696.514;Y
Mánaðarlaun;653-166-8 (Kjölur, BSRB og SÍS);01.04.2023;709.656;Y
Mánaðarlaun;653-167-0 (Kjölur, BSRB og SÍS);01.04.2023;664.253;Y
Mánaðarlaun;653-167-10 (Kjölur, BSRB og SÍS);01.04.2023;730.678;Y
Mánaðarlaun;653-167-12 (Kjölur, BSRB og SÍS);01.04.2023;743.963;Y
Mánaðarlaun;653-167-14 (Kjölur, BSRB og SÍS);01.04.2023;757.248;Y
Mánaðarlaun;653-167-16 (Kjölur, BSRB og SÍS);01.04.2023;770.533;Y
Mánaðarlaun;653-167-2 (Kjölur, BSRB og SÍS);01.04.2023;677.538;Y
Mánaðarlaun;653-167-4 (Kjölur, BSRB og SÍS);01.04.2023;690.823;Y
Mánaðarlaun;653-167-6 (Kjölur, BSRB og SÍS);01.04.2023;704.108;Y
Mánaðarlaun;653-167-8 (Kjölur, BSRB og SÍS);01.04.2023;717.393;Y
Mánaðarlaun;653-168-0 (Kjölur, BSRB og SÍS);01.04.2023;671.512;Y
Mánaðarlaun;653-168-10 (Kjölur, BSRB og SÍS);01.04.2023;738.663;Y
Mánaðarlaun;653-168-12 (Kjölur, BSRB og SÍS);01.04.2023;752.093;Y
Mánaðarlaun;653-168-14 (Kjölur, BSRB og SÍS);01.04.2023;765.524;Y
Mánaðarlaun;653-168-16 (Kjölur, BSRB og SÍS);01.04.2023;778.954;Y
Mánaðarlaun;653-168-2 (Kjölur, BSRB og SÍS);01.04.2023;684.942;Y
Mánaðarlaun;653-168-4 (Kjölur, BSRB og SÍS);01.04.2023;698.372;Y
Mánaðarlaun;653-168-6 (Kjölur, BSRB og SÍS);01.04.2023;711.803;Y
Mánaðarlaun;653-168-8 (Kjölur, BSRB og SÍS);01.04.2023;725.233;Y
Mánaðarlaun;653-169-0 (Kjölur, BSRB og SÍS);01.04.2023;678.870;Y
Mánaðarlaun;653-169-10 (Kjölur, BSRB og SÍS);01.04.2023;746.757;Y
Mánaðarlaun;653-169-12 (Kjölur, BSRB og SÍS);01.04.2023;760.334;Y
Mánaðarlaun;653-169-14 (Kjölur, BSRB og SÍS);01.04.2023;773.912;Y
Mánaðarlaun;653-169-16 (Kjölur, BSRB og SÍS);01.04.2023;787.489;Y
Mánaðarlaun;653-169-2 (Kjölur, BSRB og SÍS);01.04.2023;692.447;Y
Mánaðarlaun;653-169-4 (Kjölur, BSRB og SÍS);01.04.2023;706.025;Y
Mánaðarlaun;653-169-6 (Kjölur, BSRB og SÍS);01.04.2023;719.602;Y
Mánaðarlaun;653-169-8 (Kjölur, BSRB og SÍS);01.04.2023;733.180;Y
Mánaðarlaun;653-170-0 (Kjölur, BSRB og SÍS);01.04.2023;686.324;Y
Mánaðarlaun;653-170-10 (Kjölur, BSRB og SÍS);01.04.2023;754.956;Y
Mánaðarlaun;653-170-12 (Kjölur, BSRB og SÍS);01.04.2023;768.683;Y
Mánaðarlaun;653-170-14 (Kjölur, BSRB og SÍS);01.04.2023;782.409;Y
Mánaðarlaun;653-170-16 (Kjölur, BSRB og SÍS);01.04.2023;796.136;Y
Mánaðarlaun;653-170-2 (Kjölur, BSRB og SÍS);01.04.2023;700.050;Y
Mánaðarlaun;653-170-4 (Kjölur, BSRB og SÍS);01.04.2023;713.777;Y
Mánaðarlaun;653-170-6 (Kjölur, BSRB og SÍS);01.04.2023;727.503;Y
Mánaðarlaun;653-170-8 (Kjölur, BSRB og SÍS);01.04.2023;741.230;Y
Mánaðarlaun;653-171-0 (Kjölur, BSRB og SÍS);01.04.2023;693.879;Y
Mánaðarlaun;653-171-10 (Kjölur, BSRB og SÍS);01.04.2023;763.267;Y
Mánaðarlaun;653-171-12 (Kjölur, BSRB og SÍS);01.04.2023;777.144;Y
Mánaðarlaun;653-171-14 (Kjölur, BSRB og SÍS);01.04.2023;791.022;Y
Mánaðarlaun;653-171-16 (Kjölur, BSRB og SÍS);01.04.2023;804.900;Y
Mánaðarlaun;653-171-2 (Kjölur, BSRB og SÍS);01.04.2023;707.757;Y
Mánaðarlaun;653-171-4 (Kjölur, BSRB og SÍS);01.04.2023;721.634;Y
Mánaðarlaun;653-171-6 (Kjölur, BSRB og SÍS);01.04.2023;735.512;Y
Mánaðarlaun;653-171-8 (Kjölur, BSRB og SÍS);01.04.2023;749.389;Y
Mánaðarlaun;653-172-0 (Kjölur, BSRB og SÍS);01.04.2023;701.538;Y
Mánaðarlaun;653-172-10 (Kjölur, BSRB og SÍS);01.04.2023;771.692;Y
Mánaðarlaun;653-172-12 (Kjölur, BSRB og SÍS);01.04.2023;785.723;Y
Mánaðarlaun;653-172-14 (Kjölur, BSRB og SÍS);01.04.2023;799.753;Y
Mánaðarlaun;653-172-16 (Kjölur, BSRB og SÍS);01.04.2023;813.784;Y
Mánaðarlaun;653-172-2 (Kjölur, BSRB og SÍS);01.04.2023;715.569;Y
Mánaðarlaun;653-172-4 (Kjölur, BSRB og SÍS);01.04.2023;729.600;Y
Mánaðarlaun;653-172-6 (Kjölur, BSRB og SÍS);01.04.2023;743.630;Y
Mánaðarlaun;653-172-8 (Kjölur, BSRB og SÍS);01.04.2023;757.661;Y
Mánaðarlaun;653-173-0 (Kjölur, BSRB og SÍS);01.04.2023;709.297;Y
Mánaðarlaun;653-173-10 (Kjölur, BSRB og SÍS);01.04.2023;780.227;Y
Mánaðarlaun;653-173-12 (Kjölur, BSRB og SÍS);01.04.2023;794.413;Y
Mánaðarlaun;653-173-14 (Kjölur, BSRB og SÍS);01.04.2023;808.599;Y
Mánaðarlaun;653-173-16 (Kjölur, BSRB og SÍS);01.04.2023;822.785;Y
Mánaðarlaun;653-173-2 (Kjölur, BSRB og SÍS);01.04.2023;723.483;Y
Mánaðarlaun;653-173-4 (Kjölur, BSRB og SÍS);01.04.2023;737.669;Y
Mánaðarlaun;653-173-6 (Kjölur, BSRB og SÍS);01.04.2023;751.855;Y
Mánaðarlaun;653-173-8 (Kjölur, BSRB og SÍS);01.04.2023;766.041;Y
Mánaðarlaun;653-174-0 (Kjölur, BSRB og SÍS);01.04.2023;717.159;Y
Mánaðarlaun;653-174-10 (Kjölur, BSRB og SÍS);01.04.2023;788.875;Y
Mánaðarlaun;653-174-12 (Kjölur, BSRB og SÍS);01.04.2023;803.218;Y
Mánaðarlaun;653-174-14 (Kjölur, BSRB og SÍS);01.04.2023;817.561;Y
Mánaðarlaun;653-174-16 (Kjölur, BSRB og SÍS);01.04.2023;831.904;Y
Mánaðarlaun;653-174-2 (Kjölur, BSRB og SÍS);01.04.2023;731.502;Y
Mánaðarlaun;653-174-4 (Kjölur, BSRB og SÍS);01.04.2023;745.845;Y
Mánaðarlaun;653-174-6 (Kjölur, BSRB og SÍS);01.04.2023;760.189;Y
Mánaðarlaun;653-174-8 (Kjölur, BSRB og SÍS);01.04.2023;774.532;Y
Mánaðarlaun;653-175-0 (Kjölur, BSRB og SÍS);01.04.2023;725.127;Y
Mánaðarlaun;653-175-10 (Kjölur, BSRB og SÍS);01.04.2023;797.640;Y
Mánaðarlaun;653-175-12 (Kjölur, BSRB og SÍS);01.04.2023;812.142;Y
Mánaðarlaun;653-175-14 (Kjölur, BSRB og SÍS);01.04.2023;826.645;Y
Mánaðarlaun;653-175-16 (Kjölur, BSRB og SÍS);01.04.2023;841.147;Y
Mánaðarlaun;653-175-2 (Kjölur, BSRB og SÍS);01.04.2023;739.630;Y
Mánaðarlaun;653-175-4 (Kjölur, BSRB og SÍS);01.04.2023;754.132;Y
Mánaðarlaun;653-175-6 (Kjölur, BSRB og SÍS);01.04.2023;768.635;Y
Mánaðarlaun;653-175-8 (Kjölur, BSRB og SÍS);01.04.2023;783.137;Y
Mánaðarlaun;653-176-0 (Kjölur, BSRB og SÍS);01.04.2023;733.203;Y
Mánaðarlaun;653-176-10 (Kjölur, BSRB og SÍS);01.04.2023;806.523;Y
Mánaðarlaun;653-176-12 (Kjölur, BSRB og SÍS);01.04.2023;821.187;Y
Mánaðarlaun;653-176-14 (Kjölur, BSRB og SÍS);01.04.2023;835.851;Y
Mánaðarlaun;653-176-16 (Kjölur, BSRB og SÍS);01.04.2023;850.515;Y
Mánaðarlaun;653-176-2 (Kjölur, BSRB og SÍS);01.04.2023;747.867;Y
Mánaðarlaun;653-176-4 (Kjölur, BSRB og SÍS);01.04.2023;762.531;Y
Mánaðarlaun;653-176-6 (Kjölur, BSRB og SÍS);01.04.2023;777.195;Y
Mánaðarlaun;653-176-8 (Kjölur, BSRB og SÍS);01.04.2023;791.859;Y
Mánaðarlaun;653-177-0 (Kjölur, BSRB og SÍS);01.04.2023;742.279;Y
Mánaðarlaun;653-177-10 (Kjölur, BSRB og SÍS);01.04.2023;816.507;Y
Mánaðarlaun;653-177-12 (Kjölur, BSRB og SÍS);01.04.2023;831.352;Y
Mánaðarlaun;653-177-14 (Kjölur, BSRB og SÍS);01.04.2023;846.198;Y
Mánaðarlaun;653-177-16 (Kjölur, BSRB og SÍS);01.04.2023;861.044;Y
Mánaðarlaun;653-177-2 (Kjölur, BSRB og SÍS);01.04.2023;757.125;Y
Mánaðarlaun;653-177-4 (Kjölur, BSRB og SÍS);01.04.2023;771.970;Y
Mánaðarlaun;653-177-6 (Kjölur, BSRB og SÍS);01.04.2023;786.816;Y
Mánaðarlaun;653-177-8 (Kjölur, BSRB og SÍS);01.04.2023;801.661;Y
Mánaðarlaun;653-178-0 (Kjölur, BSRB og SÍS);01.04.2023;751.486;Y
Mánaðarlaun;653-178-10 (Kjölur, BSRB og SÍS);01.04.2023;826.635;Y
Mánaðarlaun;653-178-12 (Kjölur, BSRB og SÍS);01.04.2023;841.664;Y
Mánaðarlaun;653-178-14 (Kjölur, BSRB og SÍS);01.04.2023;856.694;Y
Mánaðarlaun;653-178-16 (Kjölur, BSRB og SÍS);01.04.2023;871.724;Y
Mánaðarlaun;653-178-2 (Kjölur, BSRB og SÍS);01.04.2023;766.516;Y
Mánaðarlaun;653-178-4 (Kjölur, BSRB og SÍS);01.04.2023;781.545;Y
Mánaðarlaun;653-178-6 (Kjölur, BSRB og SÍS);01.04.2023;796.575;Y
Mánaðarlaun;653-178-8 (Kjölur, BSRB og SÍS);01.04.2023;811.605;Y
Mánaðarlaun;653-179-0 (Kjölur, BSRB og SÍS);01.04.2023;760.826;Y
Mánaðarlaun;653-179-10 (Kjölur, BSRB og SÍS);01.04.2023;836.909;Y
Mánaðarlaun;653-179-12 (Kjölur, BSRB og SÍS);01.04.2023;852.125;Y
Mánaðarlaun;653-179-14 (Kjölur, BSRB og SÍS);01.04.2023;867.342;Y
Mánaðarlaun;653-179-16 (Kjölur, BSRB og SÍS);01.04.2023;882.558;Y
Mánaðarlaun;653-179-2 (Kjölur, BSRB og SÍS);01.04.2023;776.043;Y
Mánaðarlaun;653-179-4 (Kjölur, BSRB og SÍS);01.04.2023;791.259;Y
Mánaðarlaun;653-179-6 (Kjölur, BSRB og SÍS);01.04.2023;806.476;Y
Mánaðarlaun;653-179-8 (Kjölur, BSRB og SÍS);01.04.2023;821.692;Y
Mánaðarlaun;653-180-0 (Kjölur, BSRB og SÍS);01.04.2023;770.303;Y
Mánaðarlaun;653-180-10 (Kjölur, BSRB og SÍS);01.04.2023;847.333;Y
Mánaðarlaun;653-180-12 (Kjölur, BSRB og SÍS);01.04.2023;862.739;Y
Mánaðarlaun;653-180-14 (Kjölur, BSRB og SÍS);01.04.2023;878.145;Y
Mánaðarlaun;653-180-16 (Kjölur, BSRB og SÍS);01.04.2023;893.551;Y
Mánaðarlaun;653-180-2 (Kjölur, BSRB og SÍS);01.04.2023;785.709;Y
Mánaðarlaun;653-180-4 (Kjölur, BSRB og SÍS);01.04.2023;801.115;Y
Mánaðarlaun;653-180-6 (Kjölur, BSRB og SÍS);01.04.2023;816.521;Y
Mánaðarlaun;653-180-8 (Kjölur, BSRB og SÍS);01.04.2023;831.927;Y
Mánaðarlaun;653-181-0 (Kjölur, BSRB og SÍS);01.04.2023;779.917;Y
Mánaðarlaun;653-181-10 (Kjölur, BSRB og SÍS);01.04.2023;857.909;Y
Mánaðarlaun;653-181-12 (Kjölur, BSRB og SÍS);01.04.2023;873.507;Y
Mánaðarlaun;653-181-14 (Kjölur, BSRB og SÍS);01.04.2023;889.105;Y
Mánaðarlaun;653-181-16 (Kjölur, BSRB og SÍS);01.04.2023;904.704;Y
Mánaðarlaun;653-181-2 (Kjölur, BSRB og SÍS);01.04.2023;795.515;Y
Mánaðarlaun;653-181-4 (Kjölur, BSRB og SÍS);01.04.2023;811.114;Y
Mánaðarlaun;653-181-6 (Kjölur, BSRB og SÍS);01.04.2023;826.712;Y
Mánaðarlaun;653-181-8 (Kjölur, BSRB og SÍS);01.04.2023;842.310;Y
Mánaðarlaun;653-182-0 (Kjölur, BSRB og SÍS);01.04.2023;789.669;Y
Mánaðarlaun;653-182-10 (Kjölur, BSRB og SÍS);01.04.2023;868.636;Y
Mánaðarlaun;653-182-12 (Kjölur, BSRB og SÍS);01.04.2023;884.429;Y
Mánaðarlaun;653-182-14 (Kjölur, BSRB og SÍS);01.04.2023;900.223;Y
Mánaðarlaun;653-182-16 (Kjölur, BSRB og SÍS);01.04.2023;916.016;Y
Mánaðarlaun;653-182-2 (Kjölur, BSRB og SÍS);01.04.2023;805.462;Y
Mánaðarlaun;653-182-4 (Kjölur, BSRB og SÍS);01.04.2023;821.256;Y
Mánaðarlaun;653-182-6 (Kjölur, BSRB og SÍS);01.04.2023;837.049;Y
